time (s),friction coefficient,time (ms),SEP_300,FIM_300,SEP_500,FIM_500,SEP_1000,FIM_1000,phase
-5.894312859865858e-5,0.11510407341799483,-0.05894312859865858,,,,,,,
-5.2024665260368707e-5,0.12014064809541174,-0.052024665260368703,,,,,,,
-4.3526395333020514e-5,0.1366447604236747,-0.043526395333020516,,,,,,,
-3.3611747084447624e-5,0.1453248649199188,-0.03361174708444763,,,,,,,
-2.19538639789828e-5,0.1555133031432591,-0.0219538639789828,,,,,,,
-8.661698195181788e-6,0.178637569192137,-0.008661698195181788,,,,,,,
6.809511159734144e-6,0.17390731441832766,0.006809511159734144,,,,,,,
2.435081190720925e-5,0.19073101887915667,0.02435081190720925,,,,,,,
4.390772795796566e-5,0.21726811813384111,0.04390772795796566,,,,,,,
6.591606802622636e-5,0.2176165649541631,0.06591606802622636,,,,,,,
9.032135602271346e-5,0.22921183343059803,0.09032135602271346,,,,,,,
0.00011723254412598272,0.23448180606676486,0.11723254412598272,,,,,,,
0.00014659515624675627,0.25143239611374346,0.14659515624675626,,,,,,,
0.00017933528590275793,0.2744584436692408,0.17933528590275793,,,,,,,
0.00021458131566554176,0.27198370713372166,0.21458131566554176,,,,,,,
0.000253095910784998,0.2816795265034251,0.253095910784998,,,,,,,
0.00029449773863618147,0.2970878721780009,0.29449773863618145,,,,,,,
0.00033949498837970455,0.3185661468540837,0.33949498837970454,,,,,,,
0.00038754289912278854,0.32871425894902884,0.38754289912278855,,,,,,,
0.00043896832740110067,0.32394327538217654,0.4389683274011007,,,,,,,
0.0004934988927682516,0.32809165069838087,0.49349889276825154,,,,,,,
0.0005518972604741314,0.3557386079860423,0.5518972604741313,,,,,,,
0.000613836573983073,0.34996442741160627,0.613836573983073,,,,,,,
0.0006793168332950763,0.36293698611147773,0.6793168332950763,,,,,,,
0.0007484469905886972,0.36491106485144104,0.7484469905886971,,,,,,,
0.0008217173306674364,0.38141985416966917,0.8217173306674364,,,,,,,
0.0008984741404599594,0.3867720952442016,0.8984741404599594,,,,,,,
0.0009790987525912114,0.3867720952442016,0.9790987525912115,,,,,,,
0.0010636456431504704,0.39643601882814355,1.0636456431504704,,,,,,,
0.001152114812137736,0.4069515333338976,1.152114812137736,,,,,,,
0.001244342831285175,0.40309770345103774,1.244342831285175,,,,,,,
0.001340874461485566,0.41535966007568115,1.340874461485566,,,,,,,
0.001441273894024686,0.4154713630517261,1.4412738940246859,,,,,,,
0.0015455956049918128,0.4223129062765978,1.5455956049918127,,,,,,,
0.0016542754031011694,0.4310730513098534,1.6542754031011695,,,,,,,
0.0017669319557278107,0.432640809960599,1.7669319557278107,,,,,,,
0.001883946595496682,0.4293891977313831,1.8839465954966819,,,,,,,
0.0020051014180506714,0.43913811277464654,2.005101418050671,,,,,,,
0.0021302329951219455,0.445748577857307,2.1302329951219456,,,,,,,
0.0022596681832461715,0.44598815094242117,2.2596681832461716,,,,,,,
0.0023929711737091268,0.44309855139257903,2.392971173709127,,,,,,,
0.002530577775225034,0.4462279816890528,2.530577775225034,,,,,,,
0.0026724335117046154,0.45464741503004885,2.6724335117046154,,,,,,,
0.002818483907058593,0.45464741503004885,2.8184839070585928,,,,,,,
0.002968837913465522,0.45752305487255784,2.968837913465522,,,,,,,
0.0031232231504790143,0.45596331927269546,3.1232231504790144,,,,,,,
0.003281530665920513,0.4620725269218539,3.281530665920513,,,,,,,
0.0034444141728613535,0.451279625148786,3.4444141728613533,,,,,,,
0.003611111006051645,0.45091574905751874,3.611111006051645,,,,,,,
0.0037823838307412777,0.45415896580274195,3.782383830741278,,,,,,,
0.0039576334099481955,0.4479118352675231,3.9576334099481953,,,,,,,
0.004137404504565176,0.451279625148786,4.137404504565176,,,,,,,
0.004321152353699441,0.4481528300733594,4.321152353699441,,,,,,,
0.00450893143344027,0.45103707933391035,4.50893143344027,,,,,,,
0.00470101412423405,0.45115847492182914,4.70101412423405,,,,,,,
0.004897128045634393,0.45235518642248335,4.897128045634393,,,,,,,
0.005097436625909132,0.4462279816890528,5.097436625909132,,,,,,,
0.0053018309128797115,0.43984742892486434,5.301830912879711,,,,,,,
0.005510528810903243,0.4458681788423421,5.510528810903243,,,,,,,
0.005723148987354781,0.4378086310723791,5.723148987354781,,,,,,,
0.005940018298769994,0.44719009607543037,5.940018298769994,,,,,,,
0.006161027792970325,0.4360076130251241,6.161027792970325,,,,,,,
0.006386122993866496,0.44382781544677347,6.386122993866496,,,,,,,
0.006615194949279952,0.43757332540984667,6.615194949279952,,,,,,,
0.0068483526113892485,0.4374556169221277,6.848352611389249,,,,,,,
0.007085595980194386,0.4309573257262223,7.085595980194386,,,,,,,
0.007327034007873919,0.43565614537696423,7.327034007873919,,,,,,,
0.007572285361802903,0.42456586515439243,7.572285361802903,,,,,,,
0.007821295565892061,0.4303784451590704,7.821295565892061,,,,,,,
0.008074772809302005,0.43072546819681223,8.074772809302004,,,,,,,
0.00833228128331851,0.42265370069317965,8.33228128331851,,,,,,,
0.0085937665118523,0.4289278846018848,8.5937665118523,,,,,,,
0.008859119542724819,0.4304941560297228,8.859119542724818,,,,,,,
0.00912877618465029,0.4285824024485202,9.12877618465029,,,,,,,
0.009402246152825212,0.42399540212911674,9.402246152825212,,,,,,,
0.009679747351606698,0.43194386446451716,9.679747351606698,,,,,,,
0.009961061876637634,0.4221996238268054,9.961061876637634,,,,,,,
0.0102467344888108,0.42365380131073144,10.2467344888108,,,,,,,
0.010536274903322694,0.4172653360614212,10.536274903322694,,,,,,,
0.01082962864408404,0.4172653360614212,10.82962864408404,,,,,,,
0.011127177043719783,0.41535966007568115,11.127177043719783,,,,,,,
0.011428647721783532,0.4106457348818582,11.428647721783532,,,,,,,
0.011733877250007454,0.4167054346129342,11.733877250007454,,,,,,,
0.01204286562839155,0.41535966007568115,12.042865628391551,,,,,,,
0.012356157617828599,0.41031480055325714,12.356157617828599,,,,,,,
0.012673371885693653,0.4135667942427105,12.673371885693653,,,,,,,
0.012994453955897437,0.4119963928563217,12.994453955897438,,,,,,,
0.013319185924082839,0.416593806275644,13.31918592408284,,,,,,,
0.013648493883767581,0.40065568463492623,13.64849388376758,,,,,,,
0.013981342789255386,0.40673310576676114,13.981342789255386,,,,,,,
0.014318222925349752,0.40830407842039734,14.318222925349751,,,,,,,
0.01465891638769357,0.4097645208585066,14.65891638769357,,,,,,,
0.015003477652376116,0.40516101008004307,15.003477652376116,,,,,,,
0.015351906719397393,0.41290175211326324,15.351906719397393,,,,,,,
0.01570409463657884,0.4084137954903155,15.70409463657884,,,,,,,
0.016060422736545406,0.40494360198074825,16.060422736545405,,,,,,,
0.016420727591029256,0.4117752575063124,16.420727591029255,,,,,,,
0.016784954723941117,0.41133341581197425,16.784954723941116,,,,,,,
0.017152722802656038,0.40863312563696225,17.152722802656037,,,,,,,
0.017524903444602467,0.40998439918692886,17.52490344460247,,,,,,,
0.017900679508441236,0.4162587084356152,17.900679508441236,,,,,,,
0.01828048680288657,0.41782502037997404,18.280486802886568,,,,,,,
0.018663943995313518,0.414914018163217,18.663943995313517,,,,,,,
0.019051541370525584,0.41458027150354587,19.051541370525584,,,,,,,
0.01944273416762999,0.414914018163217,19.44273416762999,,,,,,,
0.019838012671430236,0.4180490435544671,19.838012671430235,,,,,,,
0.0202369410732121,0.42476467129695994,20.2369410732121,,,,,,,
0.02064006413386836,0.416593806275644,20.64006413386836,,,,,,,
0.02104705499686335,0.4278931050786854,21.047054996863352,,,,,,,
0.02145791366219707,0.42980141272390227,21.457913662197072,,,,,,,
0.02187285803422663,0.42800793187652697,21.87285803422663,,,,,,,
0.02229145230423781,0.43581611483483257,22.291452304237808,,,,,,,
0.022713859900498436,0.4218595609854147,22.713859900498434,,,,,,,
0.023139808442562124,0.4231993826067676,23.139808442562124,,,,,,,
0.023570006119589485,0.42945587646121813,23.570006119589486,,,,,,,
0.024003908170687743,0.42197266099640296,24.003908170687744,,,,,,,
0.02444189592848184,0.4266726999993942,24.44189592848184,,,,,,,
0.02488353358425756,0.42376770420423426,24.88353358425756,,,,,,,
0.025329039042372003,0.4220861119011697,25.329039042372003,,,,,,,
0.025778521255003732,0.43292714742804106,25.77852125500373,,,,,,,
0.026231816793884914,0.4314803815197435,26.231816793884914,,,,,,,
0.02668908908728338,0.436166187629129,26.68908908728338,,,,,,,
0.027150283659109854,0.43772662182683286,27.150283659109853,,,,,,,
0.027615237081096502,0.42701616453041347,27.615237081096502,,,,,,,
0.028084112781511156,0.4409626411153933,28.084112781511156,,,,,,,
0.02855674733208598,0.43928592039273645,28.55674733208598,,,,,,,
0.029033467589356647,0.43507172308612346,29.033467589356647,,,,,,,
0.029513946696787488,0.45029891107539005,29.51394669678749,,,,,,,
0.029998293606557057,0.4409626411153933,29.998293606557056,,,,,,,
0.0304863993664868,0.42835248811182125,30.4863993664868,,,,,,,
0.03097842740484455,0.43784372421411605,30.97842740484455,,,,,,,
0.03147426876945175,0.43628320313964203,31.47426876945175,,,,,,,
0.031973868984219125,0.43315926783529396,31.973868984219127,,,,,,,
0.032477718333950176,0.43124916079028636,32.47771833395018,,,,,,,
0.032985381009930675,0.4303784451590704,32.98538100993068,,,,,,,
0.033496857012160625,0.4407266552839853,33.496857012160625,,,,,,,
0.03401230976890786,0.4394037097505101,34.01230976890786,,,,,,,
0.03453152137581526,0.4424023963660032,34.53152137581527,,,,,,,
0.035054655261150675,0.43628320313964203,35.05465526115067,,,,,,,
0.03558133009228915,0.43640028145330023,35.58133009228915,,,,,,,
0.03611209063012347,0.4470706668566766,36.11209063012347,,,,,,,
0.0366465010659394,0.4474297019378285,36.6465010659394,,,,,,,
0.03718505168454045,0.44719038326419813,37.18505168454045,,,,,,,
0.03772725220112312,0.4410808800661266,37.72725220112312,,,,,,,
0.038273483948312356,0.4443159178210014,38.273483948312354,,,,,,,
0.038823801402197426,0.4441971480415177,38.823801402197425,,,,,,,
0.03937809561059978,0.4441971480415177,39.37809561059978,,,,,,,
0.03993625762134087,0.43963917641515154,39.93625762134087,,,,,,,
0.040498069530063574,0.4410808800661266,40.498069530063574,,,,,,,
0.04106369476503573,0.4394037097505101,41.06369476503573,,,,,,,
0.041633242278435886,0.4376092820399324,41.63324227843589,,,,,,,
0.04220682102244261,0.44395919060877276,42.20682102244261,,,,,,,
0.04278415861660951,0.42980141272390227,42.78415861660951,,,,,,,
0.04336530953702586,0.43916849517837275,43.36530953702586,,,,,,,
0.0439501648315131,0.43893323160651987,43.9501648315131,,,,,,,
0.04453926926096402,0.4347217620630176,44.53926926096402,,,,,,,
0.045132350444932225,0.4468317320037107,45.13235044493222,,,,,,,
0.04572924495514988,0.4359326436871284,45.72924495514988,,,,,,,
0.04633022517206337,0.4291111894520829,46.33022517206337,,,,,,,
0.046934691858690654,0.4234264700389395,46.934691858690655,,,,,,,
0.04754286291938883,0.44181114520260745,47.542862919388824,,,,,,,
0.04815490178242573,0.43246365214345767,48.154901782425725,,,,,,,
0.04877129873260486,0.4292259255362066,48.77129873260486,,,,,,,
0.049391563485122726,0.4383467737433276,49.391563485122724,,,,,,,
0.0500154781356222,0.4323477852223524,50.0154781356222,,,,,,,
0.050643206112371136,0.4276639295008911,50.64320611237114,,,,,,,
0.051275019795815904,0.4307874619716876,51.27501979581591,,,,,,,
0.051910755757688685,0.4323477852223524,51.91075575768868,,,,,,,
0.05255041399798947,0.4382298500107194,52.55041399798947,,,,,,,
0.05319377661236115,0.43067204414033455,53.193776612361155,,,,,,,
0.05384106150516084,0.42709191688421505,53.84106150516084,,,,,,,
0.054492050772031425,0.43176997160040087,54.492050772031426,,,,,,,
0.05514696231733002,0.42408253658893796,55.146962317330015,,,,,,,
0.05580612299759228,0.4318852333629973,55.80612299759228,,,,,,,
0.05646904252801471,0.43021128509033285,56.46904252801471,,,,,,,
0.05713555748032949,0.4258726488305985,57.13555748032949,,,,,,,
0.05780604918716155,0.4321165334792108,57.80604918716155,,,,,,,
0.05848057212460017,0.43332752991542184,58.48057212460017,,,,,,,
0.05915896286437752,0.4286519773972065,59.15896286437752,,,,,,,
0.059841166930404324,0.43811268907304146,59.84116693040433,,,,,,,
0.06052723879876986,0.43644052863436117,60.52723879876986,,,,,,,
0.06121739637383123,0.43534972752412854,61.21739637383123,,,,,,,
0.061911094894695665,0.4339072726042671,61.911094894695665,,,,,,,
0.06260860674180956,0.4320008524606675,62.60860674180955,,,,,,,
0.06331020429561929,0.4371411500742066,63.310204295619286,,,,,,,
0.06401572412785703,0.4367905584015041,64.01572412785703,,,,,,,
0.06472505728634421,0.43869852032787926,64.72505728634421,,,,,,,
0.06543831272325941,0.4309026462588635,65.43831272325941,,,,,,,
0.06615559939078117,0.4464736555661665,66.15559939078116,,,,,,,
0.06687659043237382,0.4309026462588635,66.87659043237382,,,,,,,
0.06760139480021592,0.4452769840197021,67.60139480021591,,,,,,,
0.06832990354212891,0.4342559229644716,68.3299035421289,,,,,,,
0.06906249799073774,0.4529205121750171,69.06249799073774,,,,,,,
0.0697989602416853,0.44372179179321564,69.79896024168531,,,,,,,
0.07053912686670376,0.44372179179321564,70.53912686670375,,,,,,,
0.07128299786579312,0.44228389837592874,71.28299786579312,,,,,,,
0.07203090009548904,0.4581789429366522,72.03090009548905,,,,,,,
0.07278256117534514,0.4518523188048141,72.78256117534514,,,,,,,
0.07353809005753996,0.4530412586966297,73.53809005753996,,,,,,,
0.07429748674207351,0.4506604418438697,74.29748674207352,,,,,,,
0.0750609691333029,0.45972819484597544,75.0609691333029,,,,,,,
0.07582799247033535,0.4568729056059173,75.82799247033535,,,,,,,
0.07659877465752797,0.4585464071343694,76.59877465752797,,,,,,,
0.07737364255141643,0.455564689401366,77.37364255141644,,,,,,,
0.07815210586719724,0.4568729056059173,78.15210586719725,,,,,,,
0.07893432803313823,0.4630717039846007,78.93432803313823,,,,,,,
0.07972041800141794,0.4589144612252758,79.72041800141794,,,,,,,
0.0805103212959471,0.4573617753826873,80.5103212959471,,,,,,,
0.08130420134499354,0.45723961645418976,81.30420134499354,,,,,,,
0.08210156786375376,0.4684622367107625,82.10156786375376,,,,,,,
0.08290285666094199,0.4682120698684575,82.90285666094199,,,,,,,
0.08370806773655823,0.4682120698684575,83.70806773655823,,,,,,,
0.08451687423406681,0.47143035363930663,84.51687423406682,,,,,,,
0.08532971196218196,0.4621404812526858,85.32971196218196,,,,,,,
0.08614641749263584,0.46511604676090706,86.14641749263583,,,,,,,
0.08696693634933916,0.4698842303071378,86.96693634933916,,,,,,,
0.08779115958011338,0.46666459025754997,87.79115958011339,,,,,,,
0.08861897823277994,0.45437591267753136,88.61897823277994,,,,,,,
0.08945082811605305,0.47297605603537646,89.45082811605305,,,,,,,
0.09028643684948634,0.46629082001124617,90.28643684948634,,,,,,,
0.09112591338525837,0.46331937503547016,91.12591338525837,,,,,,,
0.09196936667554768,0.4646195520582214,91.96936667554769,,,,,,,
0.09281641538772933,0.45507755910509545,92.81641538772934,,,,,,,
0.09366722295007116,0.4551993218617183,93.66722295007115,,,,,,,
0.0945218983147517,0.45638476783525495,94.52189831475171,,,,,,,
0.09538049595786026,0.45638476783525495,95.38049595786026,,,,,,,
0.09624290692721826,0.4486249628027257,96.24290692721826,,,,,,,
0.09710896779455788,0.4438406114402884,97.10896779455788,,,,,,,
0.09797884198814696,0.45899306096256554,97.97884198814697,,,,,,,
0.0988528023242406,0.44503907144928373,98.8528023242406,,,,,,,
0.0997307389790428,0.43881599484529266,99.7307389790428,,,,,,,
0.10061216210355879,0.4523168176386647,100.61216210355879,,,,,,,
0.10149750750650278,0.45052755331984745,101.49750750650279,,,,,,,
0.10238672114759421,0.435000665987227,102.38672114759422,,,,,,,
0.10327958425085855,0.4379955907646729,103.27958425085855,,,,,,,
0.10417636963255089,0.43644052863436117,104.17636963255089,,,,,,,
0.10507702325239068,0.425417072113129,105.07702325239069,,,,,,,
0.10598127229412281,0.4391984328312797,105.98127229412282,,,,,,,
0.10688922570992583,0.4297518047297783,106.88922570992582,,,,,,,
0.10780110140415686,0.42640740170255587,107.80110140415685,,,,,,,
0.10871717132145357,0.42952243240860827,108.71717132145358,,,,,,,
0.10963694561282118,0.432403098009372,109.63694561282118,,,,,,,
0.11056058814233623,0.4327493343457008,110.56058814233623,,,,,,,
0.11148771714156507,0.42507588327084544,111.48771714156507,,,,,,,
0.11241914931603814,0.429407691352503,112.41914931603813,,,,,,,
0.113354067960225,0.42161598838155984,113.354067960225,,,,,,,
0.11429274589038074,0.4258387431962568,114.29274589038074,,,,,,,
0.11523534609896449,0.41994293450350945,115.2353460989645,,,,,,,
0.11618192262625682,0.426179814396543,116.18192262625682,,,,,,,
0.11713204053516091,0.4213908382366532,117.13204053516091,,,,,,,
0.11808618967467156,0.4278510823495677,118.08618967467156,,,,,,,
0.11904420618071224,0.4245085464435184,119.04420618071224,,,,,,,
0.1200059270608238,0.426179814396543,120.00592706082381,,,,,,,
0.12097151617908282,0.4197186777979729,120.97151617908283,,,,,,,
0.12194053685515763,0.42150352738482916,121.94053685515763,,,,,,,
0.12291369771401756,0.4168194521959334,122.91369771401756,,,,,,,
0.12389061785884636,0.42929301158304034,123.89061785884637,,,,,,,
0.12487146028210318,0.416485622379879,124.87146028210317,,,,,,,
0.12585617007189,0.4229499228327163,125.85617007189,,,,,,,
0.1268446931879263,0.424281803684963,126.8446931879263,,,,,,,
0.12783675768557434,0.4198309197737893,127.83675768557434,,,,,,,
0.12883279850193097,0.4322880056703848,128.83279850193097,,,,,,,
0.12983287054889417,0.4117975251402455,129.83287054889416,,,,,,,
0.13083642906557114,0.4399295963803191,130.83642906557114,,,,,,,
0.13184390986067612,0.4194946604784285,131.84390986067612,,,,,,,
0.13285514994175,0.4209409710655247,132.85514994175,,,,,,,
0.13387025738935387,0.4209409710655247,133.87025738935387,,,,,,,
0.13488885130667155,0.42127820932735616,134.88885130667154,,,,,,,
0.13591142241431522,0.4190470563961318,135.9114224143152,,,,,,,
0.1369379158003869,0.4209409710655247,136.9379158003869,,,,,,,
0.13796827655298857,0.41113815650127344,137.96827655298858,,,,,,,
0.13900234167966116,0.4190470563961318,139.00234167966116,,,,,,,
0.14004016609230263,0.418935519022583,140.04016609230263,,,,,,,
0.1410821847280098,0.4016464507937812,141.0821847280098,,,,,,,
0.14212768983343074,0.4188237552440327,142.12768983343074,,,,,,,
0.14317695422482057,0.40299682696158473,143.17695422482058,,,,,,,
