time (s),friction coefficient,time (ms),SEP_300,FIM_300,SEP_500,FIM_500,SEP_1000,FIM_1000
0.5361210682587244,0.22326999352944105,536.1210682587244,0.002087557446,2148.702677562113,0.001518461207,2092.880316752457,,
0.5374281135045771,0.22177401357660712,537.4281135045771,0.00207778429,2264.952217035913,0.001530388729,2083.613936668997,,
0.5387349948863532,0.22248101348373778,538.7349948863532,0.00208638476,2170.295010240518,0.001541760823,2077.279483279061,,
0.5400414953713132,0.22193081962455616,540.0414953713132,0.002067622546,2186.980158226668,0.001550262941,2077.133486913982,,
0.5413483227128087,0.2196911420284686,541.3483227128088,0.002104710114,2140.640175462749,0.001559893205,2071.194007946087,,
0.5426549861902278,0.21944311357366247,542.6549861902278,0.002116782351,2124.580681871741,0.001574492855,2057.803965829302,,
0.5439617586198254,0.2176266212725504,543.9617586198254,0.002118676569,1741.778199941235,0.00157296689,2070.594745441455,,
0.5452688579059587,0.21741418763549022,545.2688579059587,0.002052729886,1640.576468208247,0.001584005629,2060.73552289812,,
0.5465756852474543,0.21610270768913462,546.5756852474542,0.002132767303,1721.305782509002,0.001585563699,2065.11486872892,,
0.5478824036367713,0.21560648772222088,547.8824036367713,0.002094248445,1647.941552220516,0.001597644924,2049.840119882206,,
0.5491892309782669,0.21430393058598887,549.1892309782669,0.002225559861,1901.816016229197,0.001607403688,2034.65811278127,,
0.5504960583197624,0.21379001228722155,550.4960583197625,0.002210939617,1872.50310952103,0.001620546231,2009.864363809456,,
0.5518027217971815,0.21306289937684214,551.8027217971814,0.002199690379,1834.488686302132,0.001633951589,1984.012915132199,,
0.5531094942267791,0.21547393404987292,553.1094942267791,0.002200036908,1815.96537976215,0.001648155483,1971.117642452686,,
0.5544163215682747,0.21225696908210448,554.4163215682747,0.002186932838,1782.782984120674,0.00165837624,1951.811689390258,,
0.555723475766306,0.21103274980847506,555.723475766306,0.002113028268,1650.90205797902,0.001663346114,1933.76155412098,,
0.5570306840046179,0.2125227247950278,557.0306840046179,0.002096812001,1638.320422817248,0.00168436063,1913.532348347559,,
0.5583376743385726,0.21199993632583106,558.3376743385726,0.002278414743,1866.18525936535,0.001696688293,1900.841740402497,,
0.5596445557203488,0.21173433909215206,559.6445557203488,0.00227515273,1888.909677046012,0.00171194705,1885.716583799452,,
0.560951492014023,0.21074972951904164,560.951492014023,0.002272807629,1879.836458874121,0.001724920671,1869.815194814188,,
