time (ms),friction coefficient,slip (m),velocity,SEP_300,FIM_300,SEP_500,FIM_500
78.03999995911727,0.332342053905722,0.01990077840980112,0.5234268724702874,0.00044992863,3705.858869531259,0.000754711246,2931.296424998512
78.07999995909631,0.3323317558043947,0.01992172602589453,0.5236904023352313,0.000418381785,3858.472229298134,0.000766753417,2917.051693607808
78.11999995907536,0.3322802748693239,0.019942684206266454,0.5239545092980933,0.000415798693,3887.855499511655,0.000767970968,2903.528640695712
78.1599999590544,0.3295526026375514,0.019963652954980933,0.5242187178619746,0.000419645491,3849.110927255993,0.000773832523,2873.663443198208
78.19999995903345,0.33238325269405306,0.019984632276013742,0.5244830258202201,0.00041928976,3876.11201037336,0.000774418334,2867.317262481338
78.2399999590125,0.3348712828923445,0.02000562219224336,0.5247479057404747,0.00041368753,3936.755179387569,0.000779080198,2876.807472273209
78.27999995899154,0.335348696211716,0.020026622716339027,0.5250131023916589,0.000446861581,3869.372090516662,0.000776259919,2886.38238687844
78.31999995897058,0.338515436633818,0.020047633860743673,0.5252786101161456,0.000445969531,3909.224540435049,0.000783739532,2876.077533286393
78.35999995894963,0.335330494060318,0.02006865563762109,0.5255444219354025,0.000439749913,4073.405131785775,0.000787216444,2877.066152671575
78.39999995892867,0.33436943157150906,0.020089688058804053,0.5258105295741048,0.000440689969,4092.449171900397,0.000784136554,2891.307748748921
78.43999995890772,0.33541105879006156,0.020110731135743326,0.5260769234818191,0.00043787979,4267.214619651613,0.000779455706,2925.237405438593
78.47999995888676,0.3345141313558908,0.020131784879457888,0.526343592864055,0.000440228355,4279.757416482042,0.000774536424,2959.862618188452
78.51999995886581,0.33519024339245473,0.020152849300486372,0.5266105257121025,0.000442170937,4310.584323037633,0.000781636289,2960.030269271991
78.55999995884486,0.33544224877791023,0.020173924408840055,0.5268777088420634,0.000451060184,4267.728644472864,0.000781232419,2982.010306123289
78.5999999588239,0.33879114148591905,0.020195010213957355,0.5271451279324941,0.000452418528,4285.764982386492,0.000782366046,2999.621618553952
78.63999995880295,0.34125125464405265,0.020216106715593284,0.5274125408982234,0.000453750996,4282.119066651335,0.000773683713,3062.231434220289
78.67999995878199,0.3414284418043945,0.020237213931844033,0.527680406268733,0.000454718494,4287.963211671336,0.00077460305,3071.02541538197
78.71999995876104,0.34093970702683635,0.020258331880111002,0.5279487066742368,0.000455702791,4297.42576174855,0.000759706718,3153.24124385816
78.75999995874008,0.34401485601968806,0.020279460558082656,0.528216949291331,0.000456970655,4288.120412862176,0.000757291733,3173.887419595257
78.79999995871913,0.3471909332897952,0.020300599971754225,0.5284853417892275,0.000423260754,4572.877097262693,0.000757835771,3168.236636515141
78.83999995869817,0.34115613506174813,0.02032175012633149,0.5287538644316303,0.000458647728,4301.75684941798,0.000757680416,3189.347806563597
78.87999995867722,0.34700280334196615,0.020342911026200047,0.5290224967139343,0.000424518836,4576.241275022036,0.000792277577,3073.023731415561
78.91999995865626,0.3466647834549359,0.020364082674897373,0.5292912174331351,0.000428071325,4552.611354940291,0.000791643034,3058.461259969602
78.95999995863531,0.3472796588180421,0.02038526507508728,0.5295600047476763,0.000437751286,4249.523134417554,0.00078949379,3060.121086336874
78.99999995861435,0.35019120372613,0.02040645822853726,0.5298288362495275,0.000452964212,4123.90242635403,0.000787298242,3061.028953483563
79.0399999585934,0.3504110493031202,0.020427662136098416,0.5300976890288897,0.000456874906,4084.854674129219,0.000785378256,3057.33685904793
79.07999995857244,0.35303842555683584,0.020448876807728705,0.5303667907572036,0.00046426466,4036.265678501946,0.000784164748,3043.848005454411
79.11999995855149,0.35581441823047333,0.020470102233408814,0.5306356420027233,0.00046466473,4032.691317179627,0.000782876922,3033.408266665797
79.15999995853053,0.35288003962657505,0.020491338411254004,0.5309044461297707,0.000465115501,4049.690144780295,0.000774333316,3076.543147296323
79.19999995850958,0.3562912827697711,0.020512585338421343,0.5311731791834625,0.000429443943,4093.803511083033,0.000772977556,3067.609563153399
79.23999995848862,0.3561726317100729,0.020533843011104686,0.5314418170835818,0.000435271076,3943.116115885424,0.000776666271,3030.567393646476
79.27999995846767,0.3561230320411219,0.020555111424532695,0.5317103357002119,0.000440749322,3882.667943662448,0.000772703297,3048.316857247677
79.31999995844672,0.358645183499668,0.020576390572969616,0.5319787109230381,0.000440021846,3880.11045845992,0.00077269495,3039.063505228752
79.35999995842576,0.3588366829938104,0.020597680440655942,0.5322466921581572,0.000441874248,3875.389939180568,0.000772549126,3031.648378785941
79.3999999584048,0.362016187945842,0.020618981029870215,0.5325147303568248,0.00043749647,3882.534213093571,0.000772327996,3025.023169739525
79.43999995838385,0.36493332908966036,0.0206402923319377,0.532782551687129,0.000436348681,3888.63405923548,0.000776368589,2992.882879445021
79.4799999583629,0.3646990668266177,0.020661614337258216,0.5330501330128891,0.000429062666,3899.651051347946,0.000781066809,2960.471775136381
79.51999995834194,0.36482888914441314,0.02068294703532046,0.5333174515560583,0.000427347276,3909.412067570905,0.000781332295,2961.333892509936
79.55999995832099,0.3675819178029859,0.020704290414718853,0.5335844849598675,0.000423017865,3916.789534309326,0.000781209052,2960.306652179206
79.59999995830003,0.3678407259425481,0.020725644463173175,0.5338512113580405,0.000421514177,3926.697217436057,0.000737224292,3092.899887982053
79.63999995827908,0.37062051957461534,0.02074700916755059,0.5341176094353361,0.000417547779,3933.607914057185,0.000745331775,3058.820310112601
79.67999995825812,0.3734056892644752,0.020768384513890088,0.5343836584874826,0.000416797987,3939.831294716902,0.000736370626,3071.688403660331
79.71999995823717,0.37389692701096605,0.020789770487429332,0.5346493384811127,0.000415934296,3951.647028250469,0.000745232154,3028.550388952322
79.75999995821621,0.3768136559856742,0.02081116707263361,0.5349146301069327,0.000415255353,3962.626389343202,0.000735741619,3053.994291527705
79.79999995819526,0.37620531094028486,0.020832574244160185,0.5351792881643814,0.000414959004,3969.778665856602,0.000779911871,2927.399109260028
79.8399999581743,0.3735298310963873,0.020853991994957854,0.5354437699417458,0.000450866645,4066.055183271719,0.000781459611,2746.975794808823
79.87999995815335,0.3738333261157932,0.020875420307289522,0.5357078082916973,0.000450190816,4101.835519757925,0.000780871009,2746.184063564683
79.9199999581324,0.37648736172085184,0.020896859162788578,0.5359713874763908,0.000450363505,4097.570014343883,0.000779514705,2745.532859493847
79.95999995811144,0.37395775250076624,0.020918308552512956,0.5362347431094385,0.00045019309,4102.19257154339,0.000764033245,2774.822391728204
79.99999995809048,0.37426186575688214,0.02093976844798418,0.5364973867805731,0.000449653254,4108.283886355847,0.000751876245,2808.64468834456
80.03999995806953,0.3737465407664424,0.020961238829284003,0.5367595324956044,0.000448948293,4204.515371729286,0.000744330001,2832.478874379427
80.07999995804857,0.37082411395697096,0.020982719676033698,0.5370211687423867,0.000441067066,4268.696552323016,0.000742069917,2840.811569463318
80.11999995802762,0.3672581958297013,0.021004210967437837,0.5372822851034721,0.000439460269,4276.434023004715,0.000734796691,2906.160625344527
80.15999995800667,0.3681112985354708,0.021025712682328935,0.5375428722774467,0.000423161743,4265.476421608274,0.000724040155,2945.215850438356
80.19999995798571,0.36788909244853973,0.02104722479921293,0.5378029220998344,0.000401827373,4466.758716485509,0.000766814233,2869.375266502411
80.23999995796476,0.36498420647560803,0.021068747296315433,0.5380624275626126,0.000434509429,4692.446884732555,0.000759176823,2905.257654976297
80.2799999579438,0.3647441987636035,0.02109028016164877,0.5383216333334356,0.000425400083,4842.507583928662,0.000754520012,2826.95665010693
