time (ms),friction coefficient,slip (m),velocity,SEP_300,FIM_300
3.0400000028312206,0.18992006801255118,4.192318685416857e-5,0.03105043477955448,,
3.0800000028684735,0.2000547190473532,4.3106462214354577e-5,0.032916066140924995,,
3.1200000029057264,0.2097165158982315,4.4315657050229334e-5,0.034828035229739956,,
3.1600000029429793,0.21907662578154066,4.5551226465184e-5,0.03678405780322234,,
3.2000000029802322,0.22873717254952436,4.6813626837921156e-5,0.038781673631599116,,
3.240000003017485,0.23926202633030605,4.810335093962663e-5,0.040818249911254344,,
3.280000003054738,0.2494185506764873,4.9420866682917495e-5,0.042890985266465315,,
3.320000003091991,0.25920648655761014,5.076665064369269e-5,0.04499691433451137,,
3.360000003129244,0.26932931450331604,5.2141179892776586e-5,0.0471329129269332,,
3.4000000031664968,0.2802242621968347,5.3544930570209446e-5,0.04929570375774199,,
3.4400000032037497,0.29021014572123044,5.497839583236382e-5,0.051481862727423666,,
3.4800000032410026,0.30101962807589405,5.6442082349754267e-5,0.05368782574959048,,
3.5200000032782555,0.31200367224834125,5.793648345316691e-5,0.05590989610526831,,
3.5600000033155084,0.3226349842299995,5.946207463645873e-5,0.05814425230785922,,
3.6000000033527613,0.33335771463269154,6.101934771282107e-5,0.06038695646001783,,
3.640000003390014,0.3441396730739017,6.260880941297779e-5,0.06263396308185729,,
3.680000003427267,0.3550865037961046,6.423095373152693e-5,0.06488112838816265,,
3.72000000346452,0.36618271789436757,6.588629297734056e-5,0.06712421999059041,,
3.760000003501773,0.37768715601944003,6.757533325623474e-5,0.06935892699925053,,
3.800000003539026,0.38758710203643815,6.929856153096279e-5,0.07158087049647656,,
3.8400000035762787,0.3993381843367855,7.105646894554215e-5,0.07378561435415912,,
3.8800000036135316,0.41007686393107046,7.284953856139366e-5,0.07596867636461861,,
3.9200000036507845,0.4222521050014749,7.467826704169304e-5,0.07812553965369366,,
3.9600000036880374,0.43262203297872914,7.654316093134232e-5,0.08025166434355323,,
4.00000000372529,0.4436230393953955,7.844468970870482e-5,0.08234249943159663,,
4.040000003762543,0.4548912342364383,8.038333162439378e-5,0.08439349485085312,,
4.080000003799796,0.46540374146173247,8.235957308716536e-5,0.08640011367635252,,
4.120000003837049,0.4756946761120571,8.437387915893677e-5,0.08835784444125419,,
4.160000003874302,0.4871757391081099,8.64267153079125e-5,0.09026221352570303,,
4.200000003911555,0.4982683190583805,8.851853230470461e-5,0.0921087975810295,,
4.240000003948808,0.5093842436182515,9.11641314633555e-5,0.09389323595128916,,
4.280000003986061,0.5194869540589052,9.498858118551609e-5,0.09561124305401474,,
4.3200000040233135,0.5315079060953983,9.887892601278509e-5,0.09725862068172494,,
4.360000004060566,0.542374667974848,0.00010283217682021603,0.09883127018577358,,
4.400000004097819,0.5514176478861185,0.00010684518500038191,0.10032520450414713,,
4.440000004135072,0.561638678537615,0.00011091464740018541,0.1017365599950874,,
4.480000004172325,0.5721102619047184,0.00011503711172172882,0.10306160803858529,,
4.520000004209578,0.5831639075031345,0.00011920898237646791,0.10429676636847711,,
4.560000004246831,0.5924087347768244,0.00012342652678039596,0.1054386100982014,,
4.600000004284084,0.6021733736460304,0.00012768588207656538,0.1064838824042353,,
4.640000004321337,0.6132043535209604,0.0001319830622698352,0.10742950483174533,,
4.68000000435859,0.6222860163436889,0.00013631396575736651,0.10827258718828311,,
4.7200000043958426,0.6318404418416098,0.00014067438323705185,0.10901043699213338,,
4.7600000044330955,0.6431010021551847,0.0001450600059747814,0.10964056844323883,,
4.800000004470348,0.6520587820971676,0.0001494718423247454,0.11029590874909959,,
4.840000004507601,0.659346839118456,0.00015390662497444913,0.11086956624259361,,
4.880000004544854,0.6679671602076381,0.00015836109724999775,0.11136180688871548,,
4.920000004582107,0.6778840332375504,0.00016283202183858543,0.11177311471469185,,
4.96000000461936,0.685820417778518,0.00016730655477656953,0.11186332344960265,,
5.000000004656613,0.6952482237551212,0.00017178162027931218,0.1118766375685662,,
5.040000004693866,0.7010766308655874,0.0001762542840747612,0.11181659488622551,,
5.080000004731119,0.7096311276021781,0.0001807217608191946,0.1116869186108349,,
5.120000004768372,0.7177377154776176,0.00018518142091297882,0.11149150234460543,,
5.1600000048056245,0.7250232544146887,0.0001896307966939289,0.1112343945237524,,
5.200000004842877,0.7333060586459469,0.0001940675879881008,0.11091978235429732,,
5.24000000488013,0.7401071326427996,0.00019848966700012613,0.11055197530063304,,
5.280000004917383,0.7470735369206103,0.00020289508252758275,0.11013538818641556,,
5.320000004954636,0.7525429681892942,0.00020728206348629067,0.10967452396769803,,
5.360000004991889,0.7609918005678181,0.00021164902173590022,0.10917395624023873,,
5.400000005029142,0.7677218428209872,0.00021599455419762833,0.10863831154320275,,
5.440000005066395,0.7734268036314321,0.00022031744425853042,0.10807225152255218,,
5.480000005103648,0.7779869500898059,0.00022461666245924097,0.10748045501776363,,
5.520000005140901,0.7848810147094039,0.00022889136646467146,0.10686760013576241,,
5.5600000051781535,0.7899232790384818,0.0002331409003197131,0.10623834637604102,,
5.600000005215406,0.7946147887223888,0.00023736479299454145,0.10559731687070867,,
5.640000005252659,0.7988309014300718,0.00024156275622665282,0.10494908080278423,,
5.680000005289912,0.8028133379167703,0.00024573468166926986,0.10429813606542601,,
5.720000005327165,0.8084063698386994,0.0002498806373582259,0.10364889222390068,,
5.760000005364418,0.8144720298390807,0.0002540008635118668,0.10300565384102334,,
5.800000005401671,0.8152035424393733,0.0002580957676808856,0.10237260422546987,,
5.840000005438924,0.8202859654994399,0.000262165919267322,0.10175378966090973,,
5.880000005476177,0.8218457301975329,0.00026621744918470036,0.1012882479344587,,
5.92000000551343,0.824124620945669,0.00027025244534641324,0.10120809684781751,,
5.9600000055506825,0.8280622297245128,0.00027427322080629437,0.10238269481458583,,
6.0000000055879354,0.8303929162310076,0.0002782823052252766,0.10355241200036971,,
6.040000005625188,0.8301007962341875,0.0002822824355127015,0.10471595898342796,,
6.080000005662441,0.8320440154044672,0.00028627654567039805,0.10587293815689455,,
6.120000005699694,0.8369762026226111,0.0002902677558704599,0.10702281708993243,,
6.160000005736947,0.8351965001901708,0.00029425936080031384,0.10816555103623453,,
6.2000000057742,0.8345269943940165,0.0002982548173112781,0.10930106868073261,,
6.240000005811453,0.835657371230164,0.00030225773140927646,0.11042825770513119,,
6.280000005848706,0.8353758035313663,0.00030627184462872004,0.1115471501889146,,
6.320000005885959,0.8363136510964575,0.0003103010198327943,0.11265707860191462,,
6.360000005923212,0.8349095153751891,0.00031434922648546673,0.1137579669713691,,
6.4000000059604645,0.8352215609411756,0.0003184205254424637,0.11484926702245322,,
6.440000005997717,0.832434241264862,0.00032251905331025276,0.11593090182168517,,
6.48000000603497,0.8318874777686093,0.0003266490064236824,0.1170017438130059,,
6.520000006072223,0.8306456911918011,0.00033081462449439665,0.11806187537533518,,
6.560000006109476,0.8281009623894899,0.00033502017398341936,0.11911096314909336,,
6.600000006146729,0.8269411249192741,0.0003392699312524313,0.12014847198177411,,
6.640000006183982,0.8233324165887556,0.0003435681655491755,0.12117432583346387,,
6.680000006221235,0.821776521485956,0.0003479191218831973,0.12218739707547964,,
6.720000006258488,0.8183908652861088,0.00035232700384867495,0.12318761046020486,,
6.760000006295741,0.8176592117696524,0.00035679595645148206,0.12417458766763102,,
6.8000000063329935,0.8118289484228062,0.0003613300489978095,0.12514838434025638,,
6.840000006370246,0.8100536217416796,0.0003659332581016618,0.1261082404462106,,
6.880000006407499,0.8060301350347004,0.00037060945086836726,0.1270532664181351,,
6.920000006444752,0.802515864571136,0.00037536236831083286,0.12798364272871857,,
6.960000006482005,0.7987679931102606,0.00038019560905471644,0.12889826975884558,,
7.000000006519258,0.7961412831997016,0.0003851126133879212,0.1297969782067704,,
7.040000006556511,0.7904147608204063,0.0003901166477088614,0.13067939324000513,,
7.080000006593764,0.7846829124584446,0.00039521078942682345,0.1315454043781993,,
7.120000006631017,0.7802831799193419,0.0004003979123664285,0.13239438325914016,,
7.16000000666827,0.77709730147484,0.000405680672726717,0.1332254395815496,,
7.2000000067055225,0.7718124020448888,0.0004110614956437123,0.13452057292488304,,
7.240000006742775,0.7665627843852123,0.0004165425624034997,0.13702666899468413,,
7.280000006780028,0.762343382224371,0.0004221257983508671,0.13958089868418536,,
7.320000006817281,0.7588309272026906,0.0004278128615364174,0.14217657963875782,,
7.360000006854534,0.7518423064380033,0.0004336051321427729,0.14480676515888702,,
7.400000006891787,0.7480233704562793,0.0004395037027280755,0.1474642646325647,,
7.44000000692904,0.7440401744549449,0.0004455093693224121,0.15014166485841485,,
7.480000006966293,0.7382280915301807,0.00045162262341013964,0.1528313521931889,,
7.520000007003546,0.7344427349301129,0.00045784364482826537,0.15552553545314324,,
7.560000007040799,0.7290194297245169,0.0004641722956081532,0.15821626949719553,,
7.600000007078052,0.7240313448299699,0.0004706081147848308,0.16089547941694024,,
7.6400000071153045,0.717412695124716,0.0004771503141950817,0.1635549852562726,,
7.680000007152557,0.714371081608735,0.00048379777528236294,0.1661865271820309,,
7.72000000718981,0.7089857892955759,0.0004905490469233588,0.16878179102489685,,
7.760000007227063,0.7067638693411856,0.0004974023442877028,0.17133243410860002,,
7.800000007264316,0.6995461855160122,0.0005043555487390913,0.1738301112847129,,
7.840000007301569,0.6942717640194078,0.0005114062087826441,0.17626650108881953,,
7.880000007338822,0.6902881554789098,0.0005185515420600085,0.1786333319341108,,
7.920000007376075,0.6864558915321626,0.0005257884383903011,0.18092240825731307,,
7.960000007413328,0.6812854419627198,0.0005331134638516178,0.18312563653291827,,
8.00000000745058,0.6784058271063389,0.0005405228658944537,0.1852350510708967,,
8.040000007487833,0.6726406296827255,0.000548002960214412,0.1870023579989585,,
8.080000007525086,0.6699192385674801,0.0005555494732310608,0.18866282541621965,,
8.12000000756234,0.6647661553498944,0.0005631579305373766,0.19021143265789617,,
8.160000007599592,0.66174745735214,0.0005708236651617443,0.19164336560919115,,
8.200000007636845,0.6579382209508337,0.0005785461107419403,0.19306113950490122,,
8.240000007674098,0.6549253089168028,0.0005863191939116888,0.19432707924371032,,
8.280000007711351,0.6534568026930849,0.0005941367604796282,0.19543916419848492,,
8.320000007748604,0.6479661951195926,0.000601992585194217,0.19639561786472,,
8.360000007785857,0.6464600225988949,0.0006098803816463594,0.1971949113035613,,
8.40000000782311,0.6438777537238752,0.0006177938122905646,0.1978357661051302,,
8.440000007860363,0.6419082063635786,0.0006257264985652327,0.1983171568667013,,
8.480000007897615,0.6397072766978636,0.000633672031092451,0.1986383131804593,,
8.520000007934868,0.6375811913780568,0.0006416239799375152,0.19879872112660288,,
8.560000007972121,0.6356138803570764,0.0006495759049082801,0.19879812426912463,,
8.600000008009374,0.6344250517163611,0.0006575213658743429,0.1986365241515679,,
8.640000008046627,0.6327504471678999,0.0006654539330860468,0.198314180292598,,
8.68000000808388,0.6310843517386658,0.0006733671974732734,0.19783160968066615,,
8.720000008121133,0.6305512270113065,0.0006812547809040414,0.1971895857691983,,
8.760000008158386,0.6301833049149402,0.0006891103463830111,0.19638913697424296,,
8.800000008195639,0.629521597138786,0.0006969276081701209,0.1954315446777452,,
8.840000008232892,0.6289773967712781,0.0007047003417997418,0.19431834074052212,,
8.880000008270144,0.6291140149867059,0.0007124223939809424,0.19305130453001487,,
8.920000008307397,0.6292374731643436,0.0007200876923596999,0.191632459468937,,
8.96000000834465,0.6296675923492546,0.0007276902551241833,0.19006406911208626,,
9.000000008381903,0.6302982918675736,0.0007352242004345424,0.18834863275897668,,
9.040000008419156,0.6326063267102426,0.0007426837556590209,0.18648888061196262,,
9.080000008456409,0.6338938992752094,0.0007500632663985843,0.18448776848908616,,
9.120000008493662,0.6343553653210885,0.0007573475898713332,0.1821080868187223,,
9.160000008530915,0.6348433733534672,0.0007645314310662559,0.17959602987306633,,
9.200000008568168,0.6363387082663633,0.0007716097352060793,0.17695760349558623,,
9.24000000860542,0.6380012661910167,0.0007785776949314209,0.17419899313353998,,
9.280000008642673,0.642053038320527,0.0007854307567827654,0.17132654628361227,,
9.320000008679926,0.6418688725105834,0.000792164626970379,0.16834675469033916,,
9.36000000871718,0.6442472314334513,0.000798775276424427,0.16526623635120102,,
9.400000008754432,0.6465123072197437,0.0008052589451197984,0.1620917173842843,,
9.440000008791685,0.6479070906340667,0.000811612145672311,0.15883001381281492,,
9.480000008828938,0.652235603400609,0.0008178316662051807,0.15548801332174383,,
9.520000008866191,0.654856183641629,0.0008239145724867787,0.1520726570399493,,
9.560000008903444,0.6577652524032982,0.0008298582093429049,0.14859092140315547,,
9.600000008940697,0.6605877015539319,0.0008356602013488708,0.14504980014914795,,
9.64000000897795,0.6627544129099043,0.0008413184528087983,0.14145628649818745,,
9.680000009015203,0.6654422473313811,0.0008468311470315894,0.13781735556977667,,
9.720000009052455,0.6700731602027674,0.000852196744914998,0.13413994708521484,,
9.760000009089708,0.6727270468771706,0.0008574139828511803,0.13043094840455818,,
9.800000009126961,0.6771756498703085,0.0008624818699689834,0.1266971779450757,,
9.840000009164214,0.6801642247068664,0.0008673996847300442,0.12294536902652044,,
9.880000009201467,0.6827932665907327,0.0008721669708974969,0.11992092797235826,,
9.92000000923872,0.6866356117780004,0.0008767835328977708,0.11844253887787479,,
9.960000009275973,0.6885816431229884,0.0008812494305975287,0.11693237455325,,
10.000000009313226,0.6938147998534515,0.0008855649735192997,0.11539208620228322,,
10.040000009350479,0.6947998752611215,0.0008897307145207572,0.11382246945602414,,
10.080000009387732,0.6991580325623871,0.0008937474429639282,0.11222514553536303,,
10.120000009424984,0.7022870647729511,0.0008976161774017952,0.11060161499196033,,
10.160000009462237,0.706562371589165,0.0009013381578109152,0.10895316310721886,,
10.20000000949949,0.7073079458015591,0.0009049148373996463,0.10728170333285449,,
10.240000009536743,0.7116964290233865,0.0009083478740225196,0.10558813162975515,,
10.280000009573996,0.7132412009696966,0.0009116391212320513,0.10387429909899394,,
10.320000009611249,0.7165766476267863,0.0009147906190000186,0.10214149767166747,,
10.360000009648502,0.7205762579578818,0.0009178045841407702,0.10039139812450613,,
10.400000009685755,0.7238612639056955,0.0009206834004696304,0.09862632693609492,,
10.440000009723008,0.7255032788339808,0.0009234296087297991,0.09684719571994041,,
10.48000000976026,0.7279053573342963,0.0009260458963213998,0.09505607974907977,,
10.520000009797513,0.7305613263465215,0.0009285350868664571,0.09325467077398808,,
10.560000009834766,0.7338031425413395,0.0009309001296436075,0.091444970909456,,
10.60000000987202,0.7352913272648249,0.0009331440889262567,0.08962848334063857,,
10.640000009909272,0.7374234675027906,0.000935270133257702,0.08780701363781783,,
10.680000009946525,0.7390469225274499,0.0009372815246964311,0.0859821454954866,,
10.720000009983778,0.7418911096542775,0.0009391816080643962,0.08415620801950921,,
10.760000010021031,0.7413888414621419,0.0009409738002305649,0.08233044830117768,,
10.800000010058284,0.7453080871067238,0.0009426615794614191,0.08050672486977568,,
10.840000010095537,0.7454469849295418,0.0009442484748693799,0.07868693301174025,,
10.88000001013279,0.7480877815297764,0.000945738055989334,0.0768725932475268,,
10.920000010170043,0.7482785893956959,0.0009471339225125382,0.07506540797928146,,
10.960000010207295,0.7487393021454393,0.0009484396942062196,0.07326718031052304,,
11.000000010244548,0.7499432840303131,0.0009496590010461137,0.0714796917654527,,
11.040000010281801,0.7496422581859037,0.0009507954735880654,0.06970465765394157,,
11.080000010319054,0.7502722834199285,0.0009518527336036104,0.06794359363376312,,
11.120000010356307,0.7503795506244241,0.0009528343850031668,0.06619767340219494,,
11.16000001039356,0.7531038859316711,0.0009537440050691564,0.06446824994347372,,
11.200000010430813,0.7514534203294236,0.0009545851360199643,0.06275769018231665,,
11.240000010468066,0.7501488291201867,0.0009553612769242109,0.061066828991915394,,
11.280000010505319,0.7521023627514132,0.000956080153518334,0.05939662595830469,,
11.320000010542572,0.7496367761824411,0.0009567441093299595,0.057749053587689676,,
11.360000010579824,0.7499562164755588,0.0009573555064865992,0.056124486927375324,,
11.400000010617077,0.7478402594158096,0.0009579167187235614,0.05452469530946269,,
11.44000001065433,0.7455669274627582,0.0009584301245256895,0.05295060126027579,,
11.480000010691583,0.745784928049641,0.0009588981004222357,0.05140351655764127,,
11.520000010728836,0.7446953590882232,0.0009593230144534227,0.04988364810784486,,
11.560000010766089,0.7425664139820338,0.000959707219826391,0.04839229490770163,,
11.600000010803342,0.741592476105214,0.0009600530487773362,0.04692972465622827,,
11.640000010840595,0.7400361984495222,0.0009603628066557192,0.045496845860792445,,
11.680000010877848,0.7392804694288713,0.00096063876624543,0.04409422854561402,,
11.7200000109151,0.7372536113638565,0.0009608831623367903,0.04272262207715002,,
11.760000010952353,0.7346766850302359,0.0009610981865622062,0.04138196381955829,,
11.800000010989606,0.7325960874230286,0.0009612859825072137,0.04007303791237274,,
11.84000001102686,0.7294096375284742,0.0009614486411075372,0.038795719303562994,,
11.880000011064112,0.7272384292552055,0.000961588196341652,0.03754992201369044,,
11.920000011101365,0.7254579870276234,0.0009617066212271906,0.0363364870093418,,
11.960000011138618,0.7218242143377575,0.0009618058241283586,0.035154952554038485,0.039319770529,114.751399361843
12.000000011175871,0.7221761013828552,0.0009618876453803579,0.034005313656970224,0.038761334851,116.822514259079
12.040000011213124,0.7179145309677941,0.0009619538542356248,0.03288768770743028,0.038207290933,118.927046385
12.080000011250377,0.7154544277971229,0.000962006146135507,0.03180197810622516,0.037838081482,119.393328056734
12.12000001128763,0.7123982313256817,0.0009620461403098253,0.03074762804845159,0.037330663983,120.948804393788
12.160000011324883,0.7102223014211565,0.000962075377705586,0.02972383539549686,0.036822192856,122.527049691753
12.200000011362135,0.7066405040475031,0.000962095319244945,0.028730593846975423,0.036397936093,123.276521317311
12.240000011399388,0.7039292359427801,0.0009621073444113773,0.027766859486905503,0.035974345792,123.999487105915
12.280000011436641,0.7020129056854717,0.0009621127501618738,0.02683259593476124,0.035431619482,126.363228806615
12.320000011473894,0.6991216588462982,0.0009621127501618738,0.02592662964084121,0.035270503048,123.706300156101
12.360000011511147,0.6979265648160228,0.0009621127501618738,0.025048516047617132,0.035271335197,122.471347041851
12.4000000115484,0.6942787910351758,0.0009621127501618738,0.02419753778675035,0.035883402786,112.415325889823
12.440000011585653,0.6888512945968471,0.0009621127501618738,0.023373210313756245,0.034956801652,122.387886959978
12.480000011622906,0.6883325488168998,0.0009621127501618738,0.02257370203718892,0.032253487646,138.552007274277
12.520000011660159,0.6872575480260481,0.0009621127501618738,0.02179879719235657,0.03170029839,140.691993175682
12.560000011697412,0.6835760526294822,0.0009621127501618738,0.0210470964328083,0.033560599472,116.884965461589
12.600000011734664,0.681073582251537,0.0009621127501618738,0.020317330033331013,0.032370902423,123.566496752437
12.640000011771917,0.6788933421206633,0.0009621127501618738,0.019609157929270215,0.031394784123,130.218184702938
12.68000001180917,0.6748706841743923,0.0009621127501618738,0.01892162949771489,0.030611930865,133.250814153177
12.720000011846423,0.6732325827353803,0.0009621127501618738,0.01825333034291066,0.029835781772,138.85934735412
12.760000011883676,0.6711999690170326,0.0009621127501618738,0.017602656559651722,0.029178117283,141.423952845516
12.800000011920929,0.6690426709668391,0.0009621127501618738,0.016968814903119828,0.028465623174,146.456816098413
12.840000011958182,0.6658034343501472,0.0009621127501618738,0.0163504002832055,0.027846881803,149.74906090937
12.880000011995435,0.664883388436489,0.0009621127501618738,0.015746581072048627,0.027241816808,153.334188427067
12.920000012032688,0.6633457043614996,0.0009621127501618738,0.015155969020969787,0.026785753796,154.170664209058
12.96000001206994,0.6608278910519442,0.0009621127501618738,0.01457725594448901,0.029032879816,122.781707438553
13.000000012107193,0.6589823064846123,0.0009621127501618738,0.014009429688150993,0.028414283758,124.933150451697
13.040000012144446,0.6568204910868983,0.0009621127501618738,0.013451455177626429,0.027711245315,128.097944989989
13.0800000121817,0.6548895388870313,0.0009621127501618738,0.012901906175293389,0.026659849777,134.900196991127
13.120000012218952,0.6547442606994666,0.0009621127501618738,0.012359599998234345,0.025787314422,141.183194726093
13.160000012256205,0.6510736644148362,0.0009621127501618738,0.011823566111428131,0.024452050375,153.832823496089
13.200000012293458,0.6500416660730722,0.0009621127501618738,0.01129280269215329,0.026542603609,127.641702971383
13.24000001233071,0.6487058936193917,0.0009621127501618738,0.01076602337746115,0.024758278195,141.036467531445
13.280000012367964,0.6473809717013675,0.0009621127501618738,0.010242679128252483,0.023660625412,149.991285487473
13.320000012405217,0.6470114518229202,0.0009621127501618738,0.009721427258362666,0.022773721024,158.26212404233
13.36000001244247,0.645031015315931,0.0009621127501618738,0.00920144052960056,0.022020624238,164.331191409735
13.400000012479722,0.6446037251453339,0.0009621127501618738,0.00868171500828681,0.021299090737,171.395956126923
13.440000012516975,0.6435204614076496,0.0009621127501618738,0.008161459571999399,0.023792854012,136.855113063464
13.480000012554228,0.6432669912524156,0.0009621127501618738,0.00764040575413087,0.022630653839,144.30934866825
13.520000012591481,0.6423566595219274,0.0009621127501618738,0.007117500590457709,0.021819725316,149.505462495404
13.560000012628734,0.6423811305040045,0.0009621127501618738,0.006592345925095568,0.021083179041,154.780696982248
13.600000012665987,0.6413617760650633,0.0009621127501618738,0.006064417960464701,0.020459356302,159.127845279765
13.64000001270324,0.6426014480435409,0.0009621127501618738,0.00553231740664723,0.02112222922,147.094329117417
13.680000012740493,0.6430154703616011,0.0009621127501618738,0.004996482128635359,0.018740231438,177.031702404695
13.720000012777746,0.6417949938449384,0.0009621127501618738,0.004456370978540868,0.020366255009,151.083637851212
13.760000012814999,0.6431572496704813,0.0009621127501618738,0.003911707355581007,0.018630510177,169.180139664446
