time (ms),friction coefficient,slip (m),velocity,SEP_300,FIM_300,SEP_500,FIM_500
0.0,0.4377987588761126,2.0113408276963007e-5,0.0,,,,
0.0400000000372529,0.43802775815725215,2.0725103143458268e-5,0.015292371662381508,,,,
0.0800000000745058,0.43914789661793596,2.0725103143458268e-5,0.0,,,,
0.12000000011175871,0.43898124524641463,2.0725103143458268e-5,0.0,,,,
0.1600000001490116,0.43728634236898467,2.0725103143458268e-5,0.0,,,,
0.20000000018626451,0.4395614110122998,2.0725103143458268e-5,0.0,,,,
0.24000000022351742,0.440274992495557,2.0725103143458268e-5,0.0,,,,
0.2800000002607703,0.44010401156160384,2.0725103143458268e-5,0.0,,,,
0.3200000002980232,0.4390451085395143,2.0725103143458268e-5,0.0,,,,
0.3600000003352761,0.4399667186285583,2.0725103143458268e-5,0.0,,,,
0.40000000037252903,0.44131876575532236,2.0725103143458268e-5,0.0,,,,
0.44000000040978193,0.4399127766298224,2.0725103143458268e-5,0.0,,,,
0.48000000044703484,0.4373307988423572,2.0725103143458268e-5,0.0,,,,
0.5200000004842877,0.437639280572084,2.0725103143458268e-5,0.0,,,,
0.5600000005215406,0.44027597837775867,2.0725103143458268e-5,0.0,,,,
0.6000000005587935,0.43808762257196426,2.0725103143458268e-5,0.0,,,,
0.6400000005960464,0.4398006220481496,2.0725103143458268e-5,0.0,,,,
0.6800000006332994,0.4392357732448136,2.0725103143458268e-5,0.0,,,,
0.7200000006705523,0.43898882840901693,2.0725103143458268e-5,0.0,,,,
0.7600000007078052,0.43968234110532445,2.0725103143458268e-5,0.0,,,,
0.8000000007450581,0.4391664726834608,2.0725103143458268e-5,0.0,,,,
0.840000000782311,0.43964473952486127,2.0725103143458268e-5,0.0,,,,
0.8800000008195639,0.43955633396476157,2.0725103143458268e-5,0.0,,,,
0.9200000008568168,0.44012622370188603,2.0725103143458268e-5,0.0,,,,
0.9600000008940697,0.44094616121458813,2.0725103143458268e-5,0.0,,,,
1.0000000009313226,0.4391807509645612,2.0725103143458268e-5,0.0,,,,
1.0400000009685755,0.439608268619098,2.1336797881670727e-5,0.015292368455311482,,,,
1.0800000010058284,0.44023294504950333,2.1336797881670727e-5,0.0,,,,
1.1200000010430813,0.4388732463464007,2.1336797881670727e-5,0.0,,,,
1.1600000010803342,0.4390317091200165,2.1336797881670727e-5,0.0,,,,
1.200000001117587,0.4408803951099188,2.1336797881670727e-5,0.0,,,,
1.24000000115484,0.44015563058079216,2.1336797881670727e-5,0.0,,,,
1.280000001192093,0.4389295194225579,2.1336797881670727e-5,0.0,,,,
1.3200000012293458,0.44018131151298867,2.1336797881670727e-5,0.0,,,,
1.3600000012665987,0.44111742170308277,2.1336797881670727e-5,0.0,,,,
1.4000000013038516,0.4410205884645418,2.1336797881670727e-5,0.0,,,,
1.4400000013411045,0.44115541972869804,2.1336797881670727e-5,0.0,,,,
1.4800000013783574,0.4405844684560142,2.1336797881670727e-5,0.0,,,,
1.5200000014156103,0.4403312125002068,2.1336797881670727e-5,0.0,,,,
1.5600000014528632,0.44074612745405,2.194849210675892e-5,0.01529235562720485,,,,
1.6000000014901161,0.43849000172248653,2.194849210675892e-5,0.0,,,,
1.640000001527369,0.43993749736894006,2.194849210675892e-5,0.0,,,,
1.680000001564622,0.44112006549239285,2.194849210675892e-5,0.0,,,,
1.7200000016018748,0.44466746198906487,2.194849210675892e-5,0.0,,,,
1.7600000016391277,0.443099647773658,2.194849210675892e-5,0.0,,,,
1.8000000016763806,0.4425266235571844,2.194849210675892e-5,0.0,,,,
1.8400000017136335,0.4474113988339898,2.194849210675892e-5,0.0,,,,
1.8800000017508864,0.4441736787752005,2.194849210675892e-5,0.0,,,,
1.9200000017881393,0.44465269331989954,2.256018799950618e-5,0.01529239731868151,,,,
1.9600000018253922,0.4453148957817447,2.256018799950618e-5,0.0,,,,
2.000000001862645,0.4500296072998919,2.256018799950618e-5,0.0,,,,
2.040000001899898,0.44604694779185944,2.256018799950618e-5,0.0,,,,
2.080000001937151,0.44594381370491276,2.256018799950618e-5,0.0,,,,
2.120000001974404,0.4493522538743425,2.256018799950618e-5,0.0,,,,
2.1600000020116568,0.4500288362839858,2.256018799950618e-5,0.0,,,,
2.2000000020489097,0.44927421801156836,2.256018799950618e-5,0.0,,,,
2.2400000020861626,0.4529308413695229,2.317188260943931e-5,0.015292365248328192,,,,
2.2800000021234155,0.4536680147587967,2.317188260943931e-5,0.0,,,,
2.3200000021606684,0.4524333690963023,2.317188260943931e-5,0.0,,,,
2.3600000021979213,0.45563790923908515,2.317188260943931e-5,0.0,,,,
2.400000002235174,0.4561166207857937,2.317188260943931e-5,0.0,,,,
2.440000002272427,0.45667819817123756,2.317188260943931e-5,0.0,,,,
2.48000000230968,0.4571066065779049,2.317188260943931e-5,0.0,,,,
2.520000002346933,0.45806320188937666,2.3783577219372437e-5,0.015292365248328192,,,,
2.560000002384186,0.462460803060427,2.3783577219372437e-5,0.0,,,,
2.6000000024214387,0.45943101820772053,2.3783577219372437e-5,0.0,,,,
2.6400000024586916,0.4619881795826458,2.3783577219372437e-5,0.0,,,,
2.6800000024959445,0.4649656600186317,2.3783577219372437e-5,0.0,,,,
2.7200000025331974,0.466070529708516,2.3783577219372437e-5,0.0,,,,
2.7600000025704503,0.46716239406922877,2.3783577219372437e-5,0.0,,,,
2.800000002607703,0.467642701826266,2.4395271829302095e-5,0.015292365248241456,,,,
2.840000002644956,0.46703757197773615,2.4395271829302095e-5,0.0,,,,
2.880000002682209,0.4726114535982816,2.4395271829302095e-5,0.0,,,,
2.920000002719462,0.4749338804116474,2.4395271829302095e-5,0.0,,,,
2.960000002756715,0.47675735856664647,2.4395271829302095e-5,0.0,,,,
3.0000000027939677,0.4748488640611073,2.4395271829302095e-5,0.0,,,,
3.0400000028312206,0.47779248090371645,2.5006966439235223e-5,0.015292365248328192,,,,
3.0800000028684735,0.47960548198864067,2.5006966439235223e-5,0.0,,,,
3.1200000029057264,0.48019366321260415,2.5006966439235223e-5,0.0,,,,
3.1600000029429793,0.4842264877127286,2.5006966439235223e-5,0.0,,,,
3.2000000029802322,0.4842067348916935,2.5006966439235223e-5,0.0,,,,
3.240000003017485,0.4887928162630977,2.561866104916835e-5,0.015292365248328192,,,,
3.280000003054738,0.49058367854582374,2.561866104916835e-5,0.0,,,,
3.320000003091991,0.49403443795243274,2.561866104916835e-5,0.0,,,,
3.360000003129244,0.495727876610215,2.561866104916835e-5,0.0,,,,
3.4000000031664968,0.4966512466746454,2.561866104916835e-5,0.0,,,,
3.4400000032037497,0.49463176617617316,2.623035694191561e-5,0.01529239731868151,,,,
3.4800000032410026,0.5001330469722982,2.623035694191561e-5,0.0,,,,
3.5200000032782555,0.5023684797639872,2.623035694191561e-5,0.0,,,,
3.5600000033155084,0.506119586470851,2.623035694191561e-5,0.0,,,,
3.6000000033527613,0.5076348008803739,2.623035694191561e-5,0.0,,,,
3.640000003390014,0.5084415474415065,2.684205155184527e-5,0.015292365248241456,,,,
3.680000003427267,0.5120031895317482,2.684205155184527e-5,0.0,,,,
3.72000000346452,0.5154338283430474,2.684205155184527e-5,0.0,,,,
3.760000003501773,0.5180563944278497,2.684205155184527e-5,0.0,,,,
3.800000003539026,0.518142231369424,2.684205155184527e-5,0.0,,,,
3.8400000035762787,0.5188105616696805,2.7453746161778397e-5,0.015292365248328192,,,,
3.8800000036135316,0.5260439335362993,2.7453746161778397e-5,0.0,,,,
3.9200000036507845,0.5244688835726091,2.7453746161778397e-5,0.0,,,,
